RegionName,CountryName,State,City,PostalCode,WarehouseAddress,WarehouseName,EmployeeName,EmployeeEmail,EmployeePhone,EmployeeHireDate,EmployeeJobTitle,CategoryName,ProductName,ProductDescription,ProductStandardCost,Profit,ProductListPrice,CustomerName,CustomerAddress,CustomerCreditLimit,CustomerEmail,CustomerPhone,Status,OrderDate,OrderItemQuantity,PerUnitPrice,TotalItemQuantity
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Johnston Yen,JohnstonYen@gmail.com,11657640637,07-Jul-14,Sales Representative,Storage,Intel SSDPECME040T401,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",7123.66,0,7123.66,Isabella Ortega,"Chrottenweg, Bern, BE",5000,isabella.ortega@paypal.com,9551021924,Shipped,29-Nov-16,92,1449.98,155
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Jung Judy,JungJudy@gmail.com,17427314458,10-Jan-11,Sales Representative,Storage,Western Digital WD2003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",7123.66,0,7123.66,Katia Case,"Bruppacher Str 3, Baden-Daettwil, AG",5000,katia.case@wm.com,9551487251,Shipped,29-Nov-16,95,89.99,155
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Kampew Donysha,KampewDonysha@gmail.com,9635425800800,07-Nov-11,Sales Representative,Storage,Samsung MZ-V6P512BW,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",7123.66,0,7123.66,Enriqueta Odom,"Limmatquai, Zuerich, ZH",1800,enriqueta.odom@mmc.com,9558687497,Pending,29-Nov-16,139,1199.99,155
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Keatts Kramer,KeattsKramer@gmail.com,9634476940232,30-Sep-13,Sales Representative,Storage,Hitachi HUS724030ALE641,"Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB",7123.66,0,7123.66,Don Hansen,"Dreikoenigsstr 3, Zurich, ZH",1800,don.hansen@chk.com,9558035551,Canceled,28-Sep-17,32,419.99,111
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Khemmich Bartholemew,KhemmichBartholemew@gmail.com,9631436179340,19-Aug-13,Sales Representative,Storage,Samsung MZ-V6P2T0BW,"Series:960 Pro,Type:SSD,Capacity:2TB,Cache:2GB",7123.66,0,7123.66,Herb Sloan,"Kreuzstr 32, Zurich, ZH",2300,herb.sloan@pricelinegroup.com,559556018319,Shipped,27-Sep-17,137,620.95,111
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,King Janet,KingJanet@gmail.com,9637343530817,02-Jul-12,Sales Representative,Storage,Seagate ST10000DM0004,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",7123.66,0,7123.66,Blanche Robbins,"1539 Stripes Rd, Baden-Daettwil, AG",2300,blanche.robbins@parker.com,559559387109,Canceled,27-Sep-16,67,401.98,112
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Kinsella Kathleen,KinsellaKathleen@gmail.com,9630857457237,26-Sep-11,Sales Representative,Storage,ADATA ASU800SS-512GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:512GB,Cache:N/A",7123.66,0,7123.66,Gaynell Burton,"1593 Silverado St, Bangalore, Kar",1400,gaynell.burton@oxy.com,559551021924,Pending,27-Sep-17,72,811.99,113
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Kirill Alexandra,KirillAlexandra@gmail.com,9633277064363,26-Sep-11,Sales Representative,Storage,Samsung MZ-V6E1T0,"Series:960 EVO,Type:SSD,Capacity:1TB,Cache:1000MB",7123.66,0,7123.66,Marhta Baldwin,"1596 Commando Blvd, Bangalore, Kar",1200,marhta.baldwin@guardianlife.com,559551487251,Pending,16-Aug-16,59,487.3,113
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Knapp Bradley,KnappBradley@gmail.com,9635985726999,17-Feb-14,Sales Representative,Storage,Western Digital WD1003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB",7123.66,0,7123.66,Peter Gamble,"1599 Legend Rd, Bangalore, Kar",5000,peter.gamble@mgmresorts.com,559558687497,Canceled,27-May-16,80,136.69,113
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Kretschmer John,KretschmerJohn@gmail.com,9632958718803,10-Jan-11,Sales Representative,Storage,SanDisk SDSSDA-120G-G26,"Series:SSD PLUS,Type:SSD",7123.66,0,7123.66,Nathan Callahan,"1600 Target Crt, Bangalore, Kar",5000,nathan.callahan@farmers.com,559558035551,Shipped,27-May-17,49,57.98,119
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Kreuger Freddy,KreugerFreddy@gmail.com,9635037151581,07-Mar-11,Sales Representative,Storage,Crucial CT525MX300SSD1,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",7123.66,0,7123.66,Tereasa Padilla,"1603 Rebel St, Bangalore, Kar",500,tereasa.padilla@jcpenney.com,3507373643,Shipped,27-May-17,86,2799.99,167
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Lajiri Jyoti,LajiriJyoti@gmail.com,9637790876786,10-Nov-14,Sales Representative,Storage,Hitachi A7K1000-1000,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",7123.66,0,7123.66,Merrilee Phillips,"1604 Volunteers Rd, Bangalore, Kar",500,merrilee.phillips@conedison.com,3508868244,Shipped,26-May-16,148,829.89,167
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Landa Hans,LandaHans@gmail.com,9630514718356,10-Jan-11,Sales Representative,Storage,Samsung MZ-V6P1T0BW,"Series:960 Pro,Type:SSD,Capacity:1TB,Cache:1GB",7123.66,0,7123.66,Tisha Mcdonald,"1607 Abwdrts St, Bangalore, Kar",3500,tisha.mcdonald@autoliv.com,3508171487,Shipped,07-Sep-16,104,88.99,167
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Langford Lindsey,LangfordLindsey@gmail.com,9630035886046,07-Jan-13,Sales Representative,Storage,Samsung MZ-7KE256BW,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",7123.66,0,7123.66,Napoleon Cruz,"1608 Amadeus St, Bangalore, Kar",3500,napoleon.cruz@cognizant.com,3506107186,Canceled,07-Sep-16,122,741.78,91
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Langton Enrico,LangtonEnrico@gmail.com,913552947,09-Jul-12,Sales Representative,Storage,Seagate ST2000DX002,"Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB",7123.66,0,7123.66,Basilia Downs,"1610 Betrayal Crt, Bangalore, Kar",5000,basilia.downs@vfc.com,3505579457,Pending,24-Aug-16,70,1449.98,94
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,LaRotonda William,LaRotondaWilliam@gmail.com,34598372012,06-Jan-14,Sales Representative,Storage,Western Digital WD5000AACS,"Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB",7123.66,0,7123.66,Alessandra Estrada,"1614 Crackers Rd, Bangalore - India, Kar",2300,alessandra.estrada@ameriprise.com,3503238714,Shipped,16-Aug-16,138,2377.09,94
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Latif Mohammed,LatifMohammed@gmail.com,34283949223,02-Apr-12,Sales Representative,Storage,SanDisk SDSSDHII-240G-G25,"Series:Ultra II,Type:SSD,Capacity:240GB,Cache:N/A",7123.66,0,7123.66,Sherron Flores,"1615 Crackers Crt, Bangalore - India, Kar",5000,sherron.flores@fnf.com,573507373643,Canceled,14-Aug-17,125,2200,173
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Le Binh,LeBinh@gmail.com,34168776319,02-Oct-16,Sales Representative,Storage,PNY SSD7CS1311-120-RB,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",7123.66,0,7123.66,Elicia Townsend,"1618 Footloose St, Bangalore - India, Kar",900,elicia.townsend@csc.com,573508868244,Pending,12-Aug-17,71,417.98,178
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Leach Dallas,LeachDallas@gmail.com,34772506263,26-Sep-11,Sales Representative,Storage,PNY SSD9SC240GMDA-RB,"Series:XLR8,Type:SSD,Capacity:240GB,Cache:N/A",7123.66,0,7123.66,Percy Hernandez,"1619 Footloose Rd, Bangalore - India, Kar",900,percy.hernandez@lb.com,573508171487,Shipped,12-Aug-17,117,713.99,81
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,LeBlanc Brandon,LeBlancBrandon@gmail.com,34939019986,05-Jan-16,Sales Representative,Storage,Crucial CT1050MX300SSD1,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",7123.66,0,7123.66,Shelia Cain,"1621 Gargon! Blvd, Bangalore - India, Kar",600,shelia.cain@jacobs.com,573506107186,Canceled,09-Mar-17,125,1899.99,178
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Lecter Hannibal,LecterHannibal@gmail.com,34524504044,14-May-12,Sales Representative,Storage,Western Digital WDS250G1B0B,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",7123.66,0,7123.66,Charlene Booker,"8110 Jackson Rd, Ann Arbor, MI",200,charlene.booker@republicservices.com,573505579457,Canceled,07-Mar-17,130,1314.99,178
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Leruth Giovanni,LeruthGiovanni@gmail.com,34880872504,30-Apr-12,Sales Representative,Storage,Samsung MZ-75E120B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:120GB,Cache:N/A",74.41,14.58,88.99,Mac Mckay,"101 N Falahee Rd, Jackson, MI",300,mac.mckay@principal.com,573503238714,Pending,12-Jun-16,115,2998.89,178
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Liebig Ketsia,LiebigKetsia@gmail.com,34727983724,30-Sep-13,Sales Representative,Storage,Western Digital WDS500G1B0B,"Series:Blue,Type:SSD,Capacity:500GB,Cache:N/A",106.89,42.99,149.88,Jamison Merritt,"555 John F Kennedy Rd, Dubuque, IA",500,jamison.merritt@rossstores.com,297916,Shipped,05-Sep-16,56,1073.99,179
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Linares Marilyn,LinaresMarilyn@gmail.com,34179213148,05-Jul-11,Sales Representative,Storage,Hitachi HUA723020ALA640,"Series:Ultrastar 7K3000,Type:7200RPM,Capacity:2TB,Cache:64MB",45.18,14.81,59.99,Quinton Woods,"1691 Asbury Rd, Dubuque, IA",500,quinton.woods@bedbathandbeyond.com,1440378,Shipped,05-Sep-17,99,2554.99,179
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Linden Mathew,LindenMathew@gmail.com,34319291943,08-Jul-13,Sales Representative,Storage,Western Digital WD2500AVVS,"Series:AV-GP,Type:5400RPM,Capacity:250GB,Cache:8MB",12.63,2.92,15.55,Cathey Mcdowell,"113 N 1St St, Minneapolis, MN",1200,cathey.mcdowell@csx.com,4485108,Canceled,19-Feb-17,87,620.95,179
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Lindsay Leonara,LindsayLeonara@gmail.com,34802503805,21-Jan-11,Shipping Clerk,Storage,Seagate ST1000DX002,"Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB",55.41,12.65,68.06,Deneen Hays,"1409 Willow St # 600, Minneapolis, MN",1200,deneen.hays@toysrusinc.com,3752664,Shipped,31-May-15,138,686.99,180
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Lundy Susan,LundySusan@gmail.com,34164839357,08-Jul-13,Shipping Clerk,Storage,Crucial CT275MX300SSD1,"Series:MX300,Type:SSD,Capacity:275GB,Cache:N/A",79.21,18.67,97.88,Jackson Morin,"85 High St, Buffalo, NY",1200,jackson.morin@sands.com,1236177,Canceled,22-Oct-16,106,1504.99,181
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Lunquist Lisa,LunquistLisa@gmail.com,461868135,19-Aug-13,Shipping Clerk,Storage,Seagate ST31000340NS - FFP,"Series:Barracuda ES,Type:7200RPM,Capacity:1TB,Cache:32MB",34.4,9.59,43.99,Margo Hoffman,"2979 Hamburg St, Schenectady, NY",1200,margo.hoffman@leucadia.com,7623837,Pending,11-May-17,76,721.99,182
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Lydon Allison,LydonAllison@gmail.com,34064019817,16-Feb-15,Shipping Clerk,Storage,Western Digital WD101KRYZ,"Series:Gold,Type:7200RPM,Capacity:10TB,Cache:256MB",313.96,129.68,443.64,Adah Myers,"810 Race St, Philadelphia, PA",1900,adah.myers@dom.com,6790297916,Pending,03-May-15,126,579.99,182
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Lynch Lindsay,LynchLindsay@gmail.com,34984281863,07-Nov-11,Shipping Clerk,Storage,Crucial CT525MX300SSD4,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",121.92,29.07,150.99,Florene Craig,"135 S 18Th St # 1, Philadelphia, PA",2300,florene.craig@ussteel.com,6791440378,Canceled,20-Feb-17,106,295.72,183
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,MacLennan Samuel,MacLennanSamuel@gmail.com,34180057504,24-Sep-12,Shipping Clerk,Storage,Western Digital WD2500AAJS,"Series:Caviar Blue,Type:7200RPM,Capacity:250GB,Cache:8MB",15.23,1.76,16.99,Janey Burris,"5565 Baynton St, Philadelphia, PA",2400,janey.burris@l-3com,6794485108,Shipped,20-Feb-17,75,397.42,183
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Mahoney Lauren,MahoneyLauren@gmail.com,34316580179,06-Jan-14,Shipping Clerk,Storage,Western Digital WD20EZRZ,"Series:Blue,Type:5400RPM,Capacity:2TB,Cache:64MB",58.01,9.33,67.34,Evelina Campbell,"1751 Madison Ave, Council Bluffs, IA",3500,evelina.campbell@edisoninvestor.com,6793752664,Pending,10-Oct-16,86,1388.89,183
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Manchester Robyn,ManchesterRobyn@gmail.com,34493253248,11-May-16,Shipping Clerk,Storage,Western Digital WDS256G1X0C,"Series:Black PCIe,Type:SSD,Capacity:256GB,Cache:N/A",85.87,24.12,109.99,Thi Maxwell,"310 Broadway St, Alexandria, MN",3600,thi.maxwell@entergy.com,6791236177,Shipped,10-Oct-16,80,645.99,183
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Mancuso Karen,MancusoKaren@gmail.com,34558645739,05-Jul-11,Shipping Clerk,Storage,SanDisk SDSSDHII-480G-G25,"Series:Ultra II,Type:SSD,Capacity:480GB,Cache:N/A",102.62,38.94,141.56,Aleshia Reese,"2674 Collingwood St, Detroit, MI",3700,aleshia.reese@adp.com,6797623837,Shipped,02-Oct-16,131,645.99,184
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Mangal Debbie,MangalDebbie@gmail.com,34542953201,11-Nov-13,Shipping Clerk,Storage,Kingston  SV300S37A/120G,"Series:SSDNow V300 Series,Type:SSD,Capacity:120GB,Cache:N/A",45.93,13.94,59.87,Dorotha Wong,"660 Woodward Ave # 2290, Detroit, MI",3700,dorotha.wong@firstdata.com,5836723,Canceled,02-Oct-16,121,1431.99,184
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Martin Sandra,MartinSandra@gmail.com,34777040027,11-Nov-13,Shipping Clerk,RAM,Kingston (KVR800D2N6/2G) DDR2 2GB,"Series:DIMM, Type:DDR2,Capacity:2GB,Frequency:800Mhz",760,190,950,Estela Donovan,"2017 Convoy St, Tokyo,",2400,estela.donovan@blackrock.com,8427261,Pending,02-Oct-16,63,479.99,184
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Maurice Shana,MauriceShana@gmail.com,885642496,31-May-11,Shipping Clerk,RAM,Hynix Genuine (H15201504-11) 4 GB DDR3,"Series:Genuine, Type:DDR3, Capacity:4GB, Frequency:N/A",1365,210,1575,Hassan Rivers,"Piazza Del Congresso 22, San Giminiano, ",3600,hassan.rivers@westrock.com,9920257,Shipped,02-Oct-16,82,863.98,184
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Carthy B'rigit,CarthyB@gmail.com'rigit,610157931,30-Mar-15,Shipping Clerk,RAM,HP (500203-061) 4GB DDR3,"Series:N/A, Type:DDR3, Capacity:4GB, Frequency:N/A",2980,192,3172,Jen Mcmahon,"2033 Spartacus St, Samutprakarn, ",3700,jen.mcmahon@voya.com,3003798,Canceled,29-Sep-16,41,645.99,185
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Mckenna Sandy,MckennaSandy@gmail.com,34006756823,07-Jan-13,Shipping Clerk,RAM,Corsair Vengeance LPX (CMK8GX4M1A2400C16R) 8GB,"Series:16-16-16-39, Type:DDR4, Capacity:8GB, Frequency:2400Mhz",5790,200,5990,Barbie Carter,"Via Del Disegno 194, Milano, ",1500,barbie.carter@sherwin.com,2120318,Canceled,29-Sep-16,118,54.99,185
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,McKinzie Jac,McKinzieJac@gmail.com,34656383561,06-Jul-16,Shipping Clerk,RAM,Hynix (H15201504-8) Genuine DDR2 2 GB,"Series:Genuine, Type:DDR2, Capacity:2GB, Frequency:N/A",299,200,499,Cleo English,"1605 Bazigar Crt, Pune,",5000,cleo.english@hiltonworldwide.com,9638804,Pending,29-Sep-16,133,1199.99,88
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Meads Elizabeth,MeadsElizabeth@gmail.com,34259753268,02-Apr-12,Shipping Clerk,RAM,Hynix 1333FSB 4GB DDR3,"Series:N/A, Type:DDR3, Capacity:4GB, Frequency:N/A",1565,225,1790,Liana Pena,"1609 Pakija Rd, New Delhi, ",3700,liana.pena@corning.com,3545836723,Shipped,24-Aug-17,80,1805.97,88
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Medeiros Jennifer,MedeirosJennifer@gmail.com,34783149747,30-Mar-15,Shipping Clerk,RAM,Kingston HyperX FURY (HX318C10F/4) DDR3 4GB,"Series:HyperX FURY Memory, Type:DDR3, Capacity:4GB, Frequency:N/A",2425,200,2625,Francina Slater,"1667 2010 St, Batavia, Ker",500,francina.slater@rrdonnelley.com,3548427261,Pending,24-Aug-16,71,739.99,185
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Miller Brannon,MillerBrannon@gmail.com,34745587733,16-Aug-12,Shipping Clerk,RAM,Simmtronics 2GB DDR2 667Mhz,"Series:N/A, Type:DDR2, Capacity:2GB, Frequency:667Mhz",465,234,699,Josie Steele,"Piazza Svizzera, Roma, ",2400,josie.steele@stanleyblackanddecker.com,3549920257,Shipped,29-Jun-15,46,80.72,185
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Miller Ned,MillerNed@gmail.com,539663075,15-Aug-11,Shipping Clerk,RAM,Samsung (M378T5263AZ3) 2GB DDR2,"Series:Original, Type:DDR2, Capacity:2GB, Frequency:N/A",1165,225,1390,Maryrose Roberson,"Via Notoriosa 1943, Ventimiglia, ",700,maryrose.roberson@xcelenergy.com,3543003798,Canceled,30-Jun-17,120,338.99,89
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Monkfish Erasumus,MonkfishErasumus@gmail.com,551019688,07-Nov-11,Shipping Clerk,RAM,Transcend (JM1333KLN-4G) DDR3 4GB,"Series:DDR3-1333, Type:DDR3, Capacity:4GB, Frequency:166Mhz",2756,240,2996,Elly Salinas,"Piazza Svizzera, San Giminiano, ",100,elly.salinas@kiewit.com,3542120318,Pending,30-Jun-16,59,1908.73,89
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Monroe Peter,MonroePeter@gmail.com,795418559,15-Feb-12,Stock Clerk,RAM,Kingston (KVR1333D3N9/4G) DDR3 4GB,"Series:KVR, Type:DDR3, Capacity:4GB, Frequency:N/A",1850,250,2100,Ginny Carlson,"Sonnenberg 4, Baden-Daettwil, AG",500,ginny.carlson@orate.murphyusa,3549638804,Shipped,30-Jun-15,80,1029.99,186
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Monterro Luisa,MonterroLuisa@gmail.com,990971041,13-May-13,Stock Clerk,RAM,Adata Premier (AD3U1600C2G11-R) 2GB DDR3,"Series:premier, Type:DDR3, Capacity:2GB, Frequency:N/A",925,265,1190,Mozelle Schneider,"Kreuzritterplatz 5, Baden-Daettwil, AG",3500,mozelle.schneider@cbre.com,5836723,Shipped,30-Jun-16,51,2377.09,191
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Moran Patrick,MoranPatrick@gmail.com,715589434,09-Jan-12,Stock Clerk,RAM,Corsair Vengeance LPX (CMK16GX4M2B3000C15B) 16GB,"Series:N/A, Type:DDR3, Capacity:16GB, Frequency:N/A",13250,1749,14999,Adam Jacobs,"1592 Silverado St, Bangalore, Kar",1400,adam.jacobs@univar.com,8427261,Shipped,21-Jun-16,45,41.99,93
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Morway Tanya,MorwayTanya@gmail.com,444227859,16-Feb-15,Stock Clerk,RAM,Kingston (KVR800D2N6K2) 4GB (2 x 2 GB) DDR2,"Series:N/A, Type:DDR2, Capacity:4GB, Frequency:N/A",1829,221,2050,Vernia Hayes,"1606 Volunteers Blvd, Bangalore, Kar",3500,vernia.hayes@drhorton.com,9920257,Canceled,21-Jun-13,122,699.89,94
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Motlagh  Dawn,Motlagh@gmail.com Dawn,783962355,01-Apr-13,Stock Clerk,RAM,Simmtronics 2GB DDR2 800Mhz,"Series:Genuine, Type:DDR2, Capacity:2GB, Frequency:800Mhz",585,110,695,Ismael Solomon,"1611 Carmen Blvd, Bangalore, Kar",5000,ismael.solomon@elcompanies.com,3003798,Pending,21-Jun-16,99,800.74,194
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Moumanil Maliki,MoumanilMaliki@gmail.com,416978356,13-May-13,Stock Clerk,RAM,Kingston (KVR1333D3N9/2G) DDR3 2GB,"Series:DDR, Type:DDR3, Capacity:2GB, Frequency:133Mhz",799,200,999,Ivey Rutledge,"1667 2010 St, Batavia, IL",200,ivey.rutledge@praxair.com,2120318,Shipped,14-Jun-16,137,57.98,95
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Myers Michael,MyersMichael@gmail.com,18564905,08-Jul-13,Stock Clerk,RAM,Adata XPG (AX3U1600W4G11-RD) 4GB,"Series:N/A, Type:DDR3, Capacity:4GB, Frequency:N/A",2399,100,2499,Jame Terrell,"1540 Stripes Crt, Baden-Daettwil, AG",400,jame.terrell@biogen.com,9638804,Canceled,13-Jun-16,37,267.99,96
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Navathe Kurt,NavatheKurt@gmail.com,352558782,10-Feb-17,Stock Clerk,RAM,Kingston Fury (HX316C10FB/8) 8 GB,"Series:HyperXFury, Type:DDR3, Capacity:8GB, Frequency:1866Mhz",4150,200,4350,Daina Combs,"223 4Th Ave # 1100, Pittsburgh, PA",2300,daina.combs@mosaicco.com,3545836723,Shipped,17-Mar-17,130,2998.89,96
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Ndzi Colombui,NdziColombui@gmail.com,540200580,26-Sep-11,Stock Clerk,RAM,Hynix (H15201504-9) Genuine DDR3 2 GB,"Series:HynixGenuine, Type:DDR3, Capacity:2GB, Frequency:N/A",485,105,590,Lashunda Davidson,"5640 Fishers Ln, Rockville, MD",2400,lashunda.davidson@statestreet.com,3548427261,Shipped,21-Feb-17,87,1064.99,96
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Ndzi Horia,NdziHoria@gmail.com,760698629,01-Apr-13,Stock Clerk,RAM,G.Skill TridentX (F3-2400C10D-8GTX) DDR3 8GB,"Series:TridentX, Type:DDR3, Capacity:8GB, Frequency:1600Mhz",12578,1962,14540,Arlette Thornton,"4301 Ashland Ave, Baltimore, MD",2400,arlette.thornton@unum.com,3549920257,Pending,21-Feb-17,149,1199.99,97
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Newman Richard,NewmanRichard@gmail.com,851644129,12-May-14,Stock Clerk,RAM,G.Skill RipjawsX (F3-1600C9Q-32GXM) DDR3 32 GB,"Series:RipjawX, Type:DDR3, Capacity:32GB, Frequency:1600Mhz",75410,2770,78180,Darron Robertson,"200 E Fort Ave, Baltimore, MD",2400,darron.robertson@reynoldsamerican.com,3543003798,Canceled,17-Feb-16,149,2064.99,97
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Ngodup Shari,NgodupShari@gmail.com,383775576,01-Apr-13,Stock Clerk,RAM,Transcend JetRam (JM1600KLH-8G) DDR3 8GB,"Series:Jetram, Type:DDR3, Catrapacity:8GB, Frequency:1600Mhz",3250,320,3570,Maple Barnett,"12817 Coastal Hwy, Ocean City, MD",2400,maple.barnett@core-mark,3542120318,Pending,17-Feb-16,83,312.67,101
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Nguyen Dheepa,NguyenDheepa@gmail.com,34672749853,08-Jul-13,Stock Clerk,RAM,Kingston HyperX FURY (HX318C10F/8) DDR3 8GB,"Series:HyperXFury, Type:DDR3, Capacity:8GB, Frequency:N/A",4210,330,4540,Charlsie Carey,"9435 Washington Blvd N # M, Laurel, MD",2400,charlsie.carey@group1auto.com,3549638804,Canceled,10-Feb-17,94,999.99,101
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Nguyen Lei-Ming,NguyenLei@gmail.com-Ming,34741476112,08-Jul-13,Stock Clerk,RAM,Kingston HyperX FURY (HX316C10FR/8) DDR3 8GB,"Series:HyperXFury, Type:DDR3, Capacity:8GB, Frequency:1866Mhz",4254,96,4350,Frank Shannon,"206 S Broadway # 707, Rochester, MN",2400,frank.shannon@henryschein.com,4011073887,Pending,10-Feb-17,79,267.99,101
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Nowlan Kristie,NowlanKristie@gmail.com,430936754,10-Nov-14,Stock Clerk,RAM,Transcend JetRam (JM1600KLH-4G) DDR3 4GB,"Series:Jetram, Type:DDR3, Capacity:4GB, Frequency:N/A",4154,91,4245,Josiah Beasley,"2215 Oak Industrial Dr Ne, Grand Rapids, MI",2400,josiah.beasley@hertz.com,4014943283,Shipped,10-Feb-17,114,1850,120
